key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.keys,key_resp.rt
,,,,,,,,,,,stim/sus.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,9.2521,3.208072917,2.0475,2,0,8,2,1,,
,,,,,,,,,,,stim/sos.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,4.0058,6.987734375,1.2126,2,1,9,1,1,,
,,,,,,,,,,,stim/sis.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,4.7737,6.294791667,1.0705,2,2,10,0,1,,
,,,,,,,,,,,stim/sys.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,2.405,6.681432292,0.9247,2,3,11,3,1,,
,,,,,,,,,,,stim/sis.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,2.7711,6.780885417,1.1749,3,0,12,0,1,,
,,,,,,,,,,,stim/sos.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,4.1693,6.533697917,2.2964,3,1,13,1,1,,
,,,,,,,,,,,stim/sys.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,z,2.8886,6.712473958,1.8825,3,2,14,3,1,,
,,,,,,,,,,,stim/sus.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,3.7072,3.129088542,1.1864,3,3,15,2,1,,
,,,,,,,,,,,stim/sus.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,p,2.223,3.120364583,0.6431,4,0,16,2,1,,
,,,,,,,,,,,stim/sos.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,m,3.452,6.937786458,1.6174,4,1,17,1,1,,
,,,,,,,,,,,stim/sys.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,3.374,6.102317708,1.4974,4,2,18,3,1,,
,,,,,,,,,,,stim/sis.wav,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,q,1.9514,6.9525,1.0002,4,3,19,0,1,,
,,,,,,,,,,,,60fd721cef9ca5a0df902e9a,001,2021-10-23_14h28.24.941,phoneme_categorization_task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,space,14.6335
